Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
31,70,C (all),50,8500,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Con1Feedr,Con2Norm,1Fam,2Story,4,4,YearBuild_1920,YearRemodAdd_1950,Gambrel,CompShg,Ext1_BrkFace,Ext2_BrkFace,None,0,ExtQual_TA,ExtCond_TA,BrkTil,BsmtQual_TA,BsmtCond_TA,BsmtExpo_No,BsmtFinTyp1_Unf,0,BsmtFinTyp2_Unf,0,649,649,HeatTyp_GasA,HeatQC_TA,N,SBrkr,649,668,0,1317,0,0,1,0,3,1,KitchenQual_TA,6,Typ,0,FireplaceQual_NA,Detchd,GarageYrBlt_1920,Unf,1,250,GarageQual_TA,GarageCond_Fa,PavedDrive_N,0,54,172,0,0,0,PoolQC_NA,Fence_MnPrv,MisFeature_NA,0,7,YrSold_2008,WD,Normal,40000
32,20,RL,NA,8544,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Con1Norm,Con2Norm,1Fam,1Story,5,6,YearBuild_1966,YearRemodAdd_2006,Gable,CompShg,Ext1_HdBoard,Ext2_HdBoard,None,0,ExtQual_TA,ExtCond_TA,CBlock,BsmtQual_TA,BsmtCond_TA,BsmtExpo_No,BsmtFinTyp1_Unf,0,BsmtFinTyp2_Unf,0,1228,1228,HeatTyp_GasA,HeatQC_Gd,Y,SBrkr,1228,0,0,1228,0,0,1,1,3,1,KitchenQual_Gd,6,Typ,0,FireplaceQual_NA,Attchd,GarageYrBlt_1966,Unf,1,271,GarageQual_TA,GarageCond_TA,PavedDrive_Y,0,65,0,0,0,0,PoolQC_NA,Fence_MnPrv,MisFeature_NA,0,6,YrSold_2008,WD,Normal,149350
33,20,RL,85,11049,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Con1Norm,Con2Norm,1Fam,1Story,8,5,YearBuild_2007,YearRemodAdd_2007,Gable,CompShg,Ext1_VinylSd,Ext2_VinylSd,None,0,ExtQual_Gd,ExtCond_TA,PConc,BsmtQual_Ex,BsmtCond_TA,BsmtExpo_Av,BsmtFinTyp1_Unf,0,BsmtFinTyp2_Unf,0,1234,1234,HeatTyp_GasA,HeatQC_Ex,Y,SBrkr,1234,0,0,1234,0,0,2,0,3,1,KitchenQual_Gd,7,Typ,0,FireplaceQual_NA,Attchd,GarageYrBlt_2007,RFn,2,484,GarageQual_TA,GarageCond_TA,PavedDrive_Y,0,30,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,1,YrSold_2008,WD,Normal,179900
34,20,RL,70,10552,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Con1Norm,Con2Norm,1Fam,1Story,5,5,YearBuild_1959,YearRemodAdd_1959,Hip,CompShg,Ext1_BrkFace,Ext2_BrkFace,None,0,ExtQual_TA,ExtCond_TA,CBlock,BsmtQual_TA,BsmtCond_TA,BsmtExpo_No,BsmtFinTyp1_Rec,1018,BsmtFinTyp2_Unf,0,380,1398,HeatTyp_GasA,HeatQC_Gd,Y,SBrkr,1700,0,0,1700,0,1,1,1,4,1,KitchenQual_Gd,6,Typ,1,FireplaceQual_Gd,Attchd,GarageYrBlt_1959,RFn,2,447,GarageQual_TA,GarageCond_TA,PavedDrive_Y,0,38,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,4,YrSold_2010,WD,Normal,165500
35,120,RL,60,7313,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Con1Norm,Con2Norm,TwnhsE,1Story,9,5,YearBuild_2005,YearRemodAdd_2005,Hip,CompShg,Ext1_MetalSd,Ext2_MetalSd,BrkFace,246,ExtQual_Ex,ExtCond_TA,PConc,BsmtQual_Ex,BsmtCond_TA,BsmtExpo_No,BsmtFinTyp1_GLQ,1153,BsmtFinTyp2_Unf,0,408,1561,HeatTyp_GasA,HeatQC_Ex,Y,SBrkr,1561,0,0,1561,1,0,2,0,2,1,KitchenQual_Ex,6,Typ,1,FireplaceQual_Gd,Attchd,GarageYrBlt_2005,Fin,2,556,GarageQual_TA,GarageCond_TA,PavedDrive_Y,203,47,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,8,YrSold_2007,WD,Normal,277500
36,60,RL,108,13418,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Con1Norm,Con2Norm,1Fam,2Story,8,5,YearBuild_2004,YearRemodAdd_2005,Gable,CompShg,Ext1_VinylSd,Ext2_VinylSd,Stone,132,ExtQual_Gd,ExtCond_TA,PConc,BsmtQual_Ex,BsmtCond_TA,BsmtExpo_Av,BsmtFinTyp1_Unf,0,BsmtFinTyp2_Unf,0,1117,1117,HeatTyp_GasA,HeatQC_Ex,Y,SBrkr,1132,1320,0,2452,0,0,3,1,4,1,KitchenQual_Gd,9,Typ,1,FireplaceQual_Gd,BuiltIn,GarageYrBlt_2004,Fin,3,691,GarageQual_TA,GarageCond_TA,PavedDrive_Y,113,32,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,9,YrSold_2006,WD,Normal,309000
37,20,RL,112,10859,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Con1Norm,Con2Norm,1Fam,1Story,5,5,YearBuild_1994,YearRemodAdd_1995,Gable,CompShg,Ext1_VinylSd,Ext2_VinylSd,None,0,ExtQual_TA,ExtCond_TA,PConc,BsmtQual_Gd,BsmtCond_TA,BsmtExpo_No,BsmtFinTyp1_Unf,0,BsmtFinTyp2_Unf,0,1097,1097,HeatTyp_GasA,HeatQC_Ex,Y,SBrkr,1097,0,0,1097,0,0,1,1,3,1,KitchenQual_TA,6,Typ,0,FireplaceQual_NA,Attchd,GarageYrBlt_1995,Unf,2,672,GarageQual_TA,GarageCond_TA,PavedDrive_Y,392,64,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,6,YrSold_2009,WD,Normal,145000
38,20,RL,74,8532,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Con1Norm,Con2Norm,1Fam,1Story,5,6,YearBuild_1954,YearRemodAdd_1990,Hip,CompShg,Ext1_Wd Sdng,Ext2_Wd Sdng,BrkFace,650,ExtQual_TA,ExtCond_TA,CBlock,BsmtQual_TA,BsmtCond_TA,BsmtExpo_No,BsmtFinTyp1_Rec,1213,BsmtFinTyp2_Unf,0,84,1297,HeatTyp_GasA,HeatQC_Gd,Y,SBrkr,1297,0,0,1297,0,1,1,0,3,1,KitchenQual_TA,5,Typ,1,FireplaceQual_TA,Attchd,GarageYrBlt_1954,Fin,2,498,GarageQual_TA,GarageCond_TA,PavedDrive_Y,0,0,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,10,YrSold_2009,WD,Normal,153000
39,20,RL,68,7922,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Con1Norm,Con2Norm,1Fam,1Story,5,7,YearBuild_1953,YearRemodAdd_2007,Gable,CompShg,Ext1_VinylSd,Ext2_VinylSd,None,0,ExtQual_TA,ExtCond_TA,CBlock,BsmtQual_TA,BsmtCond_TA,BsmtExpo_No,BsmtFinTyp1_GLQ,731,BsmtFinTyp2_Unf,0,326,1057,HeatTyp_GasA,HeatQC_TA,Y,SBrkr,1057,0,0,1057,1,0,1,0,3,1,KitchenQual_Gd,5,Typ,0,FireplaceQual_NA,Detchd,GarageYrBlt_1953,Unf,1,246,GarageQual_TA,GarageCond_TA,PavedDrive_Y,0,52,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,1,YrSold_2010,WD,Abnorml,109000
40,90,RL,65,6040,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Con1Norm,Con2Norm,Duplex,1Story,4,5,YearBuild_1955,YearRemodAdd_1955,Gable,CompShg,Ext1_AsbShng,Ext2_Plywood,None,0,ExtQual_TA,ExtCond_NA,PConc,BsmtQual_NA,BsmtCond_NA,BsmtExpo_NA,BsmtFinTyp1_NA,0,BsmtFinTyp2_NA,0,0,0,HeatTyp_GasA,HeatQC_TA,N,FuseP,1152,0,0,1152,0,0,2,0,2,2,KitchenQual_Fa,6,Typ,0,FireplaceQual_NA,NA,GarageYrBlt_NA,NA,0,0,GarageQual_NA,GarageCond_NA,PavedDrive_N,0,0,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,6,YrSold_2008,WD,AdjLand,82000
41,20,RL,84,8658,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Con1Norm,Con2Norm,1Fam,1Story,6,5,YearBuild_1965,YearRemodAdd_1965,Gable,CompShg,Ext1_Wd Sdng,Ext2_Wd Sdng,BrkFace,101,ExtQual_TA,ExtCond_TA,CBlock,BsmtQual_TA,BsmtCond_TA,BsmtExpo_No,BsmtFinTyp1_Rec,643,BsmtFinTyp2_Unf,0,445,1088,HeatTyp_GasA,HeatQC_Ex,Y,SBrkr,1324,0,0,1324,0,0,2,0,3,1,KitchenQual_TA,6,Typ,1,FireplaceQual_TA,Attchd,GarageYrBlt_1965,RFn,2,440,GarageQual_TA,GarageCond_TA,PavedDrive_Y,0,138,0,0,0,0,PoolQC_NA,Fence_GdWo,MisFeature_NA,0,12,YrSold_2006,WD,Abnorml,160000
42,20,RL,115,16905,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Timber,Con1Norm,Con2Norm,1Fam,1Story,5,6,YearBuild_1959,YearRemodAdd_1959,Gable,CompShg,Ext1_VinylSd,Ext2_VinylSd,None,0,ExtQual_TA,ExtCond_TA,CBlock,BsmtQual_TA,BsmtCond_TA,BsmtExpo_Gd,BsmtFinTyp1_BLQ,967,BsmtFinTyp2_Unf,0,383,1350,HeatTyp_GasA,HeatQC_Gd,Y,SBrkr,1328,0,0,1328,0,1,1,1,2,1,KitchenQual_TA,5,Typ,2,FireplaceQual_Gd,Attchd,GarageYrBlt_1959,RFn,1,308,GarageQual_TA,GarageCond_TA,PavedDrive_P,0,104,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,7,YrSold_2007,WD,Normal,170000
43,85,RL,NA,9180,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,Con1Norm,Con2Norm,1Fam,SFoyer,5,7,YearBuild_1983,YearRemodAdd_1983,Gable,CompShg,Ext1_HdBoard,Ext2_HdBoard,None,0,ExtQual_TA,ExtCond_TA,CBlock,BsmtQual_Gd,BsmtCond_TA,BsmtExpo_Av,BsmtFinTyp1_ALQ,747,BsmtFinTyp2_LwQ,93,0,840,HeatTyp_GasA,HeatQC_Gd,Y,SBrkr,884,0,0,884,1,0,1,0,2,1,KitchenQual_Gd,5,Typ,0,FireplaceQual_NA,Attchd,GarageYrBlt_1983,RFn,2,504,GarageQual_TA,GarageCond_Gd,PavedDrive_Y,240,0,0,0,0,0,PoolQC_NA,Fence_MnPrv,MisFeature_NA,0,12,YrSold_2007,WD,Normal,144000
44,20,RL,NA,9200,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Con1Norm,Con2Norm,1Fam,1Story,5,6,YearBuild_1975,YearRemodAdd_1980,Hip,CompShg,Ext1_VinylSd,Ext2_VinylSd,None,0,ExtQual_TA,ExtCond_TA,CBlock,BsmtQual_Gd,BsmtCond_TA,BsmtExpo_Av,BsmtFinTyp1_LwQ,280,BsmtFinTyp2_BLQ,491,167,938,HeatTyp_GasA,HeatQC_TA,Y,SBrkr,938,0,0,938,1,0,1,0,3,1,KitchenQual_TA,5,Typ,0,FireplaceQual_NA,Detchd,GarageYrBlt_1977,Unf,1,308,GarageQual_TA,GarageCond_TA,PavedDrive_Y,145,0,0,0,0,0,PoolQC_NA,Fence_MnPrv,MisFeature_NA,0,7,YrSold_2008,WD,Normal,130250
45,20,RL,70,7945,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Con1Norm,Con2Norm,1Fam,1Story,5,6,YearBuild_1959,YearRemodAdd_1959,Gable,CompShg,Ext1_BrkFace,Ext2_Wd Sdng,None,0,ExtQual_TA,ExtCond_TA,CBlock,BsmtQual_TA,BsmtCond_TA,BsmtExpo_No,BsmtFinTyp1_ALQ,179,BsmtFinTyp2_BLQ,506,465,1150,HeatTyp_GasA,HeatQC_Ex,Y,FuseA,1150,0,0,1150,1,0,1,0,3,1,KitchenQual_TA,6,Typ,0,FireplaceQual_NA,Attchd,GarageYrBlt_1959,RFn,1,300,GarageQual_TA,GarageCond_TA,PavedDrive_Y,0,0,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,5,YrSold_2006,WD,Normal,141000
46,120,RL,61,7658,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Con1Norm,Con2Norm,TwnhsE,1Story,9,5,YearBuild_2005,YearRemodAdd_2005,Hip,CompShg,Ext1_MetalSd,Ext2_MetalSd,BrkFace,412,ExtQual_Ex,ExtCond_TA,PConc,BsmtQual_Ex,BsmtCond_TA,BsmtExpo_No,BsmtFinTyp1_GLQ,456,BsmtFinTyp2_Unf,0,1296,1752,HeatTyp_GasA,HeatQC_Ex,Y,SBrkr,1752,0,0,1752,1,0,2,0,2,1,KitchenQual_Ex,6,Typ,1,FireplaceQual_Gd,Attchd,GarageYrBlt_2005,RFn,2,576,GarageQual_TA,GarageCond_TA,PavedDrive_Y,196,82,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,2,YrSold_2010,WD,Normal,319900
47,50,RL,48,12822,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Con1Norm,Con2Norm,1Fam,1.5Fin,7,5,YearBuild_2003,YearRemodAdd_2003,Gable,CompShg,Ext1_VinylSd,Ext2_VinylSd,None,0,ExtQual_Gd,ExtCond_TA,PConc,BsmtQual_Ex,BsmtCond_TA,BsmtExpo_No,BsmtFinTyp1_GLQ,1351,BsmtFinTyp2_Unf,0,83,1434,HeatTyp_GasA,HeatQC_Ex,Y,SBrkr,1518,631,0,2149,1,0,1,1,1,1,KitchenQual_Gd,6,Typ,1,FireplaceQual_Ex,Attchd,GarageYrBlt_2003,RFn,2,670,GarageQual_TA,GarageCond_TA,PavedDrive_Y,168,43,0,0,198,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,8,YrSold_2009,WD,Abnorml,239686
48,20,FV,84,11096,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Con1Norm,Con2Norm,1Fam,1Story,8,5,YearBuild_2006,YearRemodAdd_2006,Gable,CompShg,Ext1_VinylSd,Ext2_VinylSd,None,0,ExtQual_Gd,ExtCond_TA,PConc,BsmtQual_Gd,BsmtCond_TA,BsmtExpo_Av,BsmtFinTyp1_GLQ,24,BsmtFinTyp2_Unf,0,1632,1656,HeatTyp_GasA,HeatQC_Ex,Y,SBrkr,1656,0,0,1656,0,0,2,0,3,1,KitchenQual_Gd,7,Typ,0,FireplaceQual_NA,Attchd,GarageYrBlt_2006,RFn,3,826,GarageQual_TA,GarageCond_TA,PavedDrive_Y,0,146,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,7,YrSold_2007,WD,Normal,249700
49,190,RM,33,4456,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Con1Norm,Con2Norm,2fmCon,2Story,4,5,YearBuild_1920,YearRemodAdd_2008,Gable,CompShg,Ext1_MetalSd,Ext2_MetalSd,None,0,ExtQual_TA,ExtCond_TA,BrkTil,BsmtQual_TA,BsmtCond_TA,BsmtExpo_No,BsmtFinTyp1_Unf,0,BsmtFinTyp2_Unf,0,736,736,HeatTyp_GasA,HeatQC_Gd,Y,SBrkr,736,716,0,1452,0,0,2,0,2,3,KitchenQual_TA,8,Typ,0,FireplaceQual_NA,NA,GarageYrBlt_NA,NA,0,0,GarageQual_NA,GarageCond_NA,PavedDrive_N,0,0,102,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,6,YrSold_2009,New,Partial,113000
50,20,RL,66,7742,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Con1Norm,Con2Norm,1Fam,1Story,5,7,YearBuild_1966,YearRemodAdd_1966,Gable,CompShg,Ext1_HdBoard,Ext2_HdBoard,None,0,ExtQual_TA,ExtCond_TA,CBlock,BsmtQual_TA,BsmtCond_TA,BsmtExpo_No,BsmtFinTyp1_BLQ,763,BsmtFinTyp2_Unf,0,192,955,HeatTyp_GasA,HeatQC_Ex,Y,SBrkr,955,0,0,955,1,0,1,0,3,1,KitchenQual_TA,6,Typ,0,FireplaceQual_NA,Attchd,GarageYrBlt_1966,Unf,1,386,GarageQual_TA,GarageCond_TA,PavedDrive_Y,0,0,0,0,0,0,PoolQC_NA,Fence_MnPrv,MisFeature_NA,0,1,YrSold_2007,WD,Normal,127000
51,60,RL,NA,13869,Pave,NA,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Con1Norm,Con2Norm,1Fam,2Story,6,6,YearBuild_1997,YearRemodAdd_1997,Gable,CompShg,Ext1_VinylSd,Ext2_VinylSd,None,0,ExtQual_TA,ExtCond_TA,PConc,BsmtQual_Gd,BsmtCond_TA,BsmtExpo_Av,BsmtFinTyp1_GLQ,182,BsmtFinTyp2_Unf,0,612,794,HeatTyp_GasA,HeatQC_Gd,Y,SBrkr,794,676,0,1470,0,1,2,0,3,1,KitchenQual_TA,6,Typ,0,FireplaceQual_NA,Attchd,GarageYrBlt_1997,Fin,2,388,GarageQual_TA,GarageCond_TA,PavedDrive_Y,0,75,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,7,YrSold_2007,WD,Normal,177000
52,50,RM,52,6240,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Con1Norm,Con2Norm,1Fam,1.5Fin,6,6,YearBuild_1934,YearRemodAdd_1950,Gable,CompShg,Ext1_Wd Sdng,Ext2_Wd Sdng,None,0,ExtQual_TA,ExtCond_TA,PConc,BsmtQual_TA,BsmtCond_TA,BsmtExpo_No,BsmtFinTyp1_Unf,0,BsmtFinTyp2_Unf,0,816,816,HeatTyp_GasA,HeatQC_TA,Y,SBrkr,816,0,360,1176,0,0,1,0,3,1,KitchenQual_TA,6,Typ,1,FireplaceQual_Gd,Detchd,GarageYrBlt_1985,Unf,2,528,GarageQual_TA,GarageCond_TA,PavedDrive_Y,112,0,0,0,0,0,PoolQC_NA,Fence_MnPrv,MisFeature_Shed,400,9,YrSold_2006,WD,Normal,114500
53,90,RM,110,8472,Grvl,NA,IR2,Bnk,AllPub,Corner,Mod,IDOTRR,Con1RRNn,Con2Norm,Duplex,1Story,5,5,YearBuild_1963,YearRemodAdd_1963,Gable,CompShg,Ext1_Wd Sdng,Ext2_Wd Sdng,None,0,ExtQual_Fa,ExtCond_TA,CBlock,BsmtQual_Gd,BsmtCond_TA,BsmtExpo_Gd,BsmtFinTyp1_LwQ,104,BsmtFinTyp2_GLQ,712,0,816,HeatTyp_GasA,HeatQC_TA,N,SBrkr,816,0,0,816,1,0,1,0,2,1,KitchenQual_TA,5,Typ,0,FireplaceQual_NA,CarPort,GarageYrBlt_1963,Unf,2,516,GarageQual_TA,GarageCond_TA,PavedDrive_Y,106,0,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,5,YrSold_2010,WD,Normal,110000
54,20,RL,68,50271,Pave,NA,IR1,Low,AllPub,Inside,Gtl,Veenker,Con1Norm,Con2Norm,1Fam,1Story,9,5,YearBuild_1981,YearRemodAdd_1987,Gable,WdShngl,Ext1_WdShing,Ext2_Wd Shng,None,0,ExtQual_Gd,ExtCond_TA,CBlock,BsmtQual_Ex,BsmtCond_TA,BsmtExpo_Gd,BsmtFinTyp1_GLQ,1810,BsmtFinTyp2_Unf,0,32,1842,HeatTyp_GasA,HeatQC_Gd,Y,SBrkr,1842,0,0,1842,2,0,0,1,0,1,KitchenQual_Gd,5,Typ,1,FireplaceQual_Gd,Attchd,GarageYrBlt_1981,Fin,3,894,GarageQual_TA,GarageCond_TA,PavedDrive_Y,857,72,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,11,YrSold_2006,WD,Normal,385000
55,80,RL,60,7134,Pave,NA,Reg,Bnk,AllPub,Inside,Mod,NAmes,Con1Norm,Con2Norm,1Fam,SLvl,5,5,YearBuild_1955,YearRemodAdd_1955,Gable,CompShg,Ext1_MetalSd,Ext2_MetalSd,None,0,ExtQual_TA,ExtCond_TA,CBlock,BsmtQual_TA,BsmtCond_TA,BsmtExpo_No,BsmtFinTyp1_ALQ,384,BsmtFinTyp2_Unf,0,0,384,HeatTyp_GasA,HeatQC_TA,Y,SBrkr,1360,0,0,1360,0,0,1,0,3,1,KitchenQual_TA,6,Min1,1,FireplaceQual_TA,Detchd,GarageYrBlt_1962,Unf,2,572,GarageQual_TA,GarageCond_TA,PavedDrive_Y,0,50,0,0,0,0,PoolQC_NA,Fence_MnPrv,MisFeature_NA,0,2,YrSold_2007,WD,Normal,130000
56,20,RL,100,10175,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Con1Norm,Con2Norm,1Fam,1Story,6,5,YearBuild_1964,YearRemodAdd_1964,Gable,CompShg,Ext1_HdBoard,Ext2_Plywood,BrkFace,272,ExtQual_TA,ExtCond_TA,CBlock,BsmtQual_TA,BsmtCond_TA,BsmtExpo_No,BsmtFinTyp1_BLQ,490,BsmtFinTyp2_Unf,0,935,1425,HeatTyp_GasA,HeatQC_Gd,Y,SBrkr,1425,0,0,1425,0,0,2,0,3,1,KitchenQual_TA,7,Typ,1,FireplaceQual_Gd,Attchd,GarageYrBlt_1964,RFn,2,576,GarageQual_TA,GarageCond_TA,PavedDrive_Y,0,0,0,407,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,7,YrSold_2008,WD,Normal,180500
57,160,FV,24,2645,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Con1Norm,Con2Norm,Twnhs,2Story,8,5,YearBuild_1999,YearRemodAdd_2000,Gable,CompShg,Ext1_MetalSd,Ext2_MetalSd,BrkFace,456,ExtQual_Gd,ExtCond_TA,PConc,BsmtQual_Gd,BsmtCond_TA,BsmtExpo_No,BsmtFinTyp1_GLQ,649,BsmtFinTyp2_Unf,0,321,970,HeatTyp_GasA,HeatQC_Ex,Y,SBrkr,983,756,0,1739,1,0,2,1,3,1,KitchenQual_Gd,7,Typ,0,FireplaceQual_NA,Attchd,GarageYrBlt_1999,Fin,2,480,GarageQual_TA,GarageCond_TA,PavedDrive_Y,115,0,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,8,YrSold_2009,WD,Abnorml,172500
58,60,RL,89,11645,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Con1Norm,Con2Norm,1Fam,2Story,7,5,YearBuild_2004,YearRemodAdd_2004,Gable,CompShg,Ext1_VinylSd,Ext2_VinylSd,None,0,ExtQual_Gd,ExtCond_TA,PConc,BsmtQual_Gd,BsmtCond_TA,BsmtExpo_No,BsmtFinTyp1_Unf,0,BsmtFinTyp2_Unf,0,860,860,HeatTyp_GasA,HeatQC_Ex,Y,SBrkr,860,860,0,1720,0,0,2,1,3,1,KitchenQual_Gd,7,Typ,0,FireplaceQual_NA,Attchd,GarageYrBlt_2004,RFn,2,565,GarageQual_TA,GarageCond_TA,PavedDrive_Y,0,70,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,8,YrSold_2006,WD,Normal,196500
59,60,RL,66,13682,Pave,NA,IR2,HLS,AllPub,CulDSac,Gtl,StoneBr,Con1Norm,Con2Norm,1Fam,2Story,10,5,YearBuild_2006,YearRemodAdd_2006,Hip,CompShg,Ext1_VinylSd,Ext2_VinylSd,BrkFace,1031,ExtQual_Ex,ExtCond_TA,PConc,BsmtQual_Ex,BsmtCond_TA,BsmtExpo_Gd,BsmtFinTyp1_Unf,0,BsmtFinTyp2_Unf,0,1410,1410,HeatTyp_GasA,HeatQC_Ex,Y,SBrkr,1426,1519,0,2945,0,0,3,1,3,1,KitchenQual_Gd,10,Typ,1,FireplaceQual_Gd,BuiltIn,GarageYrBlt_2006,Fin,3,641,GarageQual_TA,GarageCond_TA,PavedDrive_Y,192,0,37,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,10,YrSold_2006,New,Partial,438780
60,20,RL,60,7200,Pave,NA,Reg,Bnk,AllPub,Inside,Gtl,CollgCr,Con1Norm,Con2Norm,1Fam,1Story,5,7,YearBuild_1972,YearRemodAdd_1972,Gable,CompShg,Ext1_HdBoard,Ext2_HdBoard,None,0,ExtQual_TA,ExtCond_TA,CBlock,BsmtQual_TA,BsmtCond_TA,BsmtExpo_Av,BsmtFinTyp1_ALQ,632,BsmtFinTyp2_Unf,0,148,780,HeatTyp_GasA,HeatQC_Ex,Y,SBrkr,780,0,0,780,0,0,1,0,2,1,KitchenQual_TA,4,Typ,0,FireplaceQual_NA,Detchd,GarageYrBlt_1973,Unf,1,352,GarageQual_TA,GarageCond_TA,PavedDrive_Y,196,0,0,0,0,0,PoolQC_NA,Fence_MnPrv,MisFeature_NA,0,1,YrSold_2008,WD,Normal,124900
61,20,RL,63,13072,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Con1RRAe,Con2Norm,1Fam,1Story,6,5,YearBuild_2004,YearRemodAdd_2004,Gable,CompShg,Ext1_VinylSd,Ext2_VinylSd,None,0,ExtQual_TA,ExtCond_TA,PConc,BsmtQual_Gd,BsmtCond_TA,BsmtExpo_No,BsmtFinTyp1_ALQ,941,BsmtFinTyp2_Unf,0,217,1158,HeatTyp_GasA,HeatQC_Ex,Y,SBrkr,1158,0,0,1158,1,0,1,1,3,1,KitchenQual_Gd,5,Typ,0,FireplaceQual_NA,Detchd,GarageYrBlt_2006,Unf,2,576,GarageQual_TA,GarageCond_TA,PavedDrive_Y,0,50,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,5,YrSold_2006,New,Partial,158000
